company_id,company_name,year,year_numeric,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,operating_profit,net_profit,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_intensity_pct,capex_intensity_label,fcf_conversion_rate_pct,cfo_sign,cfi_sign,cff_sign,capital_allocation_pattern,negative_fcf_3yr_flag,negative_cfo_flag,financing_dependence_flag,capital_allocation_distress_flag,distress_flag,cashflow_health_score,cashflow_health_label
POWERGRID,Power Grid Corporation of India Ltd,Mar 2017,2017,21575.0,-23836.0,3959.0,1698.0,25697.0,22450.0,7451.0,-2261.0,2.895584485303986,High Quality,92.75790948359732,Capital Intensive,-10.071269487750557,+,-,+,Mixed,True,False,False,False,True,35,Distress
POWERGRID,Power Grid Corporation of India Ltd,Mar 2018,2018,22710.0,-25701.0,1285.0,-1707.0,29954.0,25961.0,8204.0,-2991.0,2.7681618722574353,High Quality,85.80156239567337,Capital Intensive,-11.521127845614576,+,-,+,Mixed,True,False,False,False,True,35,Distress
POWERGRID,Power Grid Corporation of India Ltd,Mar 2019,2019,23271.0,-18727.0,-2431.0,2113.0,35059.0,26920.0,10034.0,4544.0,2.3192146701215868,High Quality,53.41567072648963,Capital Intensive,16.87964338781575,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
POWERGRID,Power Grid Corporation of India Ltd,Mar 2020,2020,30739.0,-10733.0,-18806.0,1199.0,37744.0,32886.0,11059.0,20006.0,2.7795460710733337,High Quality,28.436307757524375,Capital Intensive,60.83439761600681,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
POWERGRID,Power Grid Corporation of India Ltd,Mar 2021,2021,29403.0,-9244.0,-20521.0,-362.0,39640.0,34906.0,12036.0,20159.0,2.442921236291127,High Quality,23.319878910191726,Capital Intensive,57.75224889703776,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
POWERGRID,Power Grid Corporation of India Ltd,Mar 2022,2022,26124.0,753.0,-28967.0,-2091.0,41622.0,35826.0,16824.0,26877.0,1.5527817403708988,High Quality,1.8091393974340495,Asset Light,75.02093451683135,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
POWERGRID,Power Grid Corporation of India Ltd,Mar 2023,2023,40203.0,-7138.0,-30450.0,2615.0,45603.0,39576.0,15420.0,33065.0,2.6071984435797666,High Quality,15.652479003574326,Capital Intensive,83.54810996563575,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
POWERGRID,Power Grid Corporation of India Ltd,Mar 2024,2024,37290.0,-13114.0,-25903.0,-1728.0,45843.0,39826.0,15573.0,24176.0,2.394528992486997,High Quality,28.606330301245553,Capital Intensive,60.70406267262592,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
RECLTD,REC Ltd,Mar 2013,2013,-20059.0,152.0,16059.0,-3847.0,13634.0,13270.0,3833.0,-19907.0,-5.233237672841117,Accrual Risk,1.1148599090509022,Asset Light,-150.01507159005274,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2014,2014,-17244.0,136.0,16815.0,-293.0,17223.0,16650.0,4741.0,-17108.0,-3.6372073402235814,Accrual Risk,0.7896417581141497,Asset Light,-102.75075075075075,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2015,2015,-23898.0,151.0,23098.0,-649.0,20544.0,19395.0,5344.0,-23747.0,-4.4719311377245505,Accrual Risk,0.7350077881619937,Asset Light,-122.43877287960814,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2016,2016,-13278.0,-756.0,15291.0,1257.0,24125.0,22445.0,5691.0,-14034.0,-2.3331576172904587,Accrual Risk,3.133678756476684,Moderate,-62.52617509467587,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2017,2017,6805.0,-101.0,-3947.0,2757.0,24338.0,22450.0,6313.0,6704.0,1.0779344210359576,High Quality,0.41498890623715995,Asset Light,29.861915367483295,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
RECLTD,REC Ltd,Mar 2018,2018,-32510.0,46.0,28244.0,-4220.0,22658.0,19279.0,4451.0,-32464.0,-7.303976634464165,Accrual Risk,0.20301880130638186,Asset Light,-168.39047668447535,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2019,2019,-35866.0,457.0,35543.0,134.0,25408.0,23705.0,5741.0,-35409.0,-6.247343668350462,Accrual Risk,1.7986460957178843,Asset Light,-149.37354988399073,-,+,+,Distress Signal,False,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2020,2020,-32712.0,121.0,33926.0,1336.0,29942.0,25961.0,4972.0,-32591.0,-6.579243765084473,Accrual Risk,0.4041146216017634,Asset Light,-125.53830746119179,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2021,2021,-43512.0,861.0,42113.0,-538.0,35557.0,32265.0,8378.0,-42651.0,-5.1936022917164,Accrual Risk,2.421464128019799,Asset Light,-132.1896792189679,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2022,2022,-819.0,-287.0,68.0,-1038.0,39276.0,34438.0,10036.0,-1106.0,-0.08160621761658031,Accrual Risk,0.7307261431917711,Asset Light,-3.211568616063651,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2023,2023,-37360.0,-943.0,38123.0,-180.0,39486.0,37628.0,11167.0,-38303.0,-3.3455717739768964,Accrual Risk,2.3881882186091277,Asset Light,-101.79387690018072,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
RECLTD,REC Ltd,Mar 2024,2024,-57723.0,-1831.0,59588.0,34.0,47517.0,47883.0,14145.0,-59554.0,-4.0808059384941675,Accrual Risk,3.8533577456489256,Moderate,-124.37399494601425,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
RELIANCE,Reliance Industries Ltd,Mar 2013,2013,36918.0,-27601.0,408.0,9725.0,395957.0,33155.0,20886.0,9317.0,1.7675955185291583,High Quality,6.970706415090527,Moderate,28.101342180666567,+,-,+,Mixed,False,False,False,False,False,85,Strong
RELIANCE,Reliance Industries Ltd,Mar 2014,2014,43261.0,-73070.0,13713.0,-16096.0,433521.0,34935.0,22548.0,-29809.0,1.9186180592513749,High Quality,16.855008177227862,Capital Intensive,-85.3270359238586,+,-,+,Mixed,False,False,False,False,False,55,Watch
RELIANCE,Reliance Industries Ltd,Mar 2015,2015,34374.0,-64706.0,8444.0,-21888.0,374372.0,37449.0,23640.0,-30332.0,1.4540609137055838,High Quality,17.283878067804213,Capital Intensive,-80.99548719591978,+,-,+,Mixed,False,False,False,False,False,55,Watch
RELIANCE,Reliance Industries Ltd,Mar 2016,2016,38134.0,-36186.0,-3210.0,-1262.0,272583.0,41781.0,29861.0,1948.0,1.2770503332105423,High Quality,13.275222592751565,Capital Intensive,4.662406356956511,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
RELIANCE,Reliance Industries Ltd,Mar 2017,2017,49550.0,-66201.0,8617.0,-8034.0,303954.0,46307.0,29833.0,-16651.0,1.6609124124291892,High Quality,21.77994038571626,Capital Intensive,-35.95784654587859,+,-,+,Mixed,False,False,False,False,False,55,Watch
RELIANCE,Reliance Industries Ltd,Mar 2018,2018,71459.0,-68192.0,-2001.0,1266.0,390823.0,64315.0,36080.0,3267.0,1.980570953436807,High Quality,17.448307801741453,Capital Intensive,5.079685920858275,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
RELIANCE,Reliance Industries Ltd,Mar 2019,2019,42346.0,-94507.0,55906.0,3745.0,568337.0,84250.0,39837.0,-52161.0,1.0629816502246656,High Quality,16.628690372085575,Capital Intensive,-61.91216617210682,+,-,+,Mixed,False,False,False,False,False,55,Watch
RELIANCE,Reliance Industries Ltd,Mar 2020,2020,94877.0,-72497.0,-2541.0,19839.0,596679.0,89266.0,39880.0,22380.0,2.379062186559679,High Quality,12.150084048542013,Capital Intensive,25.071135706764053,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
RELIANCE,Reliance Industries Ltd,Mar 2021,2021,26958.0,-142385.0,101904.0,-13523.0,466307.0,80790.0,53739.0,-115427.0,0.5016468486573996,Moderate,30.53460488476476,Capital Intensive,-142.87288030696868,+,-,+,Mixed,False,False,False,False,False,45,Watch
RELIANCE,Reliance Industries Ltd,Mar 2022,2022,110654.0,-109162.0,17289.0,18781.0,694673.0,108581.0,67845.0,1492.0,1.6309823863217627,High Quality,15.714156156925633,Capital Intensive,1.374089389488032,+,-,+,Mixed,False,False,False,False,False,85,Strong
RELIANCE,Reliance Industries Ltd,Mar 2023,2023,115032.0,-93001.0,10455.0,32486.0,876396.0,142318.0,74088.0,22031.0,1.5526401036605118,High Quality,10.611755416501216,Capital Intensive,15.480121980353855,+,-,+,Mixed,False,False,False,False,False,85,Strong
RELIANCE,Reliance Industries Ltd,Mar 2024,2024,158788.0,-113581.0,-16646.0,28561.0,899041.0,162498.0,79020.0,45207.0,2.00946595798532,High Quality,12.633572884885117,Capital Intensive,27.820034708119483,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2013,2013,1130.0,-227.0,-58.0,845.0,14870.0,427.0,630.0,903.0,1.7936507936507937,High Quality,1.5265635507733692,Asset Light,211.47540983606555,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2014,2014,166.0,-708.0,-58.0,-600.0,17258.0,511.0,728.0,-542.0,0.22802197802197802,Accrual Risk,4.102445242785954,Moderate,-106.0665362035225,+,-,-,Reinvestor,False,False,False,False,False,25,Distress
SBILIFE,SBI Life Insurance Company Ltd,Mar 2015,2015,2711.0,-178.0,-117.0,2416.0,23399.0,794.0,815.0,2533.0,3.3263803680981594,High Quality,0.7607162699260652,Asset Light,319.0176322418136,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2016,2016,5778.0,-7204.0,-144.0,-1570.0,19324.0,920.0,844.0,-1426.0,6.845971563981043,High Quality,37.280066238873935,Capital Intensive,-155.0,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SBILIFE,SBI Life Insurance Company Ltd,Mar 2017,2017,8525.0,-9032.0,-144.0,-651.0,30548.0,1068.0,955.0,-507.0,8.926701570680628,High Quality,29.56658373706953,Capital Intensive,-47.47191011235955,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SBILIFE,SBI Life Insurance Company Ltd,Mar 2018,2018,10395.0,-8910.0,-221.0,1264.0,34068.0,1332.0,1150.0,1485.0,9.039130434782608,High Quality,26.153575202536107,Capital Intensive,111.48648648648648,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2019,2019,13473.0,-13552.0,-241.0,-321.0,44604.0,1474.0,1327.0,-79.0,10.152976639035419,High Quality,30.382925298179536,Capital Intensive,-5.359565807327002,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SBILIFE,SBI Life Insurance Company Ltd,Mar 2020,2020,19299.0,-16986.0,-198.0,2114.0,43798.0,1351.0,1422.0,2313.0,13.571729957805907,High Quality,38.78259281245719,Capital Intensive,171.20651369356034,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2021,2021,23878.0,-19203.0,3.0,4677.0,81913.0,872.0,1456.0,4675.0,16.399725274725274,High Quality,23.443165309535726,Capital Intensive,536.1238532110092,+,-,+,Mixed,False,False,False,False,False,85,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2022,2022,21852.0,-21611.0,-231.0,10.0,82983.0,730.0,1506.0,241.0,14.50996015936255,High Quality,26.04268344118675,Capital Intensive,33.013698630136986,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBILIFE,SBI Life Insurance Company Ltd,Mar 2023,2023,28656.0,-30203.0,-415.0,-1962.0,80636.0,122.0,1721.0,-1547.0,16.650784427658337,High Quality,37.455974998759864,Capital Intensive,-1268.032786885246,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SBILIFE,SBI Life Insurance Company Ltd,Mar 2024,2024,29122.0,-31221.0,-227.0,-2327.0,131988.0,246.0,1894.0,-2099.0,15.375923970432947,High Quality,23.6544231293754,Capital Intensive,-853.2520325203253,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SBIN,State Bank of India,Mar 2013,2013,24332.0,-2271.0,-4424.0,17637.0,167976.0,-5124.0,18555.0,22061.0,1.3113446510374562,High Quality,1.3519788541220175,Asset Light,-430.5425448868072,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBIN,State Bank of India,Mar 2014,2014,19142.0,-791.0,3583.0,21934.0,189062.0,-14614.0,14807.0,18351.0,1.2927669345579793,High Quality,0.41838127175212364,Asset Light,-125.5713699192555,+,-,+,Mixed,False,False,False,False,False,85,Strong
SBIN,State Bank of India,Mar 2015,2015,26297.0,-3424.0,-1553.0,21320.0,207974.0,-21879.0,17832.0,22873.0,1.4747083894122925,High Quality,1.6463596411089847,Asset Light,-104.5431692490516,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBIN,State Bank of India,Mar 2016,2016,14477.0,-2747.0,4348.0,16078.0,220633.0,-32399.0,13019.0,11730.0,1.1119901682156847,High Quality,1.2450540037075142,Asset Light,-36.20482113645483,+,-,+,Mixed,False,False,False,False,False,85,Strong
SBIN,State Bank of India,Mar 2017,2017,77406.0,-4572.0,-4196.0,68638.0,230447.0,-64334.0,-97.0,72834.0,-798.0,Accrual Risk,1.9839702838396682,Asset Light,-113.21229831815214,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
SBIN,State Bank of India,Mar 2018,2018,-96508.0,13053.0,5547.0,-77908.0,228970.0,-86697.0,-3749.0,-83455.0,25.742331288343557,High Quality,5.700746822727868,Moderate,96.26053958037764,-,+,+,Distress Signal,False,True,True,True,True,30,Distress
SBIN,State Bank of India,Mar 2019,2019,29556.0,220.0,448.0,30223.0,253322.0,-68649.0,3351.0,29776.0,8.820053715308863,High Quality,0.08684599047852141,Asset Light,-43.37426619470058,+,+,+,Cash Accumulator,False,False,False,False,False,85,Strong
SBIN,State Bank of India,Mar 2020,2020,23929.0,-555.0,5430.0,28803.0,269852.0,-64181.0,21140.0,23374.0,1.1319299905392621,High Quality,0.2056682922490847,Asset Light,-36.41887786104922,+,-,+,Mixed,False,False,False,False,False,85,Strong
SBIN,State Bank of India,Mar 2021,2021,89919.0,-3670.0,7143.0,93392.0,278115.0,-70715.0,23888.0,86249.0,3.764191225720027,High Quality,1.3195980080182659,Asset Light,-121.96705083787032,+,-,+,Mixed,False,False,False,False,False,85,Strong
SBIN,State Bank of India,Mar 2022,2022,57695.0,-2652.0,-3845.0,51198.0,289973.0,-63570.0,37183.0,55043.0,1.5516499475566792,High Quality,0.9145679080466111,Asset Light,-86.58644014472236,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SBIN,State Bank of India,Mar 2023,2023,-86014.0,-966.0,6386.0,-80593.0,350845.0,-43439.0,57750.0,-86980.0,-1.4894199134199133,Accrual Risk,0.27533526201028946,Asset Light,200.23481203526785,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
SBIN,State Bank of India,Mar 2024,2024,21632.0,-3476.0,-9896.0,8260.0,439189.0,-60297.0,69543.0,18156.0,0.31105934457817463,Accrual Risk,0.791458802474561,Asset Light,-30.110950793571817,+,-,-,Reinvestor,False,False,False,False,False,55,Watch
SHREECEM,Shree Cement Ltd,Jun 2013,2013,1260.0,-270.0,-982.0,8.0,5418.0,1561.0,1004.0,990.0,1.254980079681275,High Quality,4.983388704318937,Moderate,63.420884048686744,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Jun 2014,2014,1401.0,-1234.0,-156.0,11.0,5715.0,1390.0,787.0,167.0,1.7801778907242694,High Quality,21.592300962379703,Capital Intensive,12.014388489208633,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Jun 2015,2015,1239.0,-990.0,-259.0,-10.0,6259.0,1344.0,426.0,249.0,2.908450704225352,High Quality,15.817223198594025,Capital Intensive,18.526785714285715,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2016,2016,1566.0,-1265.0,-271.0,31.0,5514.0,1407.0,1143.0,301.0,1.3700787401574803,High Quality,22.941603191875227,Capital Intensive,21.393034825870647,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2017,2017,2202.0,-2048.0,-167.0,-13.0,8594.0,2513.0,1339.0,154.0,1.6445108289768484,High Quality,23.830579474051664,Capital Intensive,6.128133704735376,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2018,2018,1879.0,-3595.0,1726.0,10.0,9833.0,2473.0,1384.0,-1716.0,1.3576589595375723,High Quality,36.560561374961864,Capital Intensive,-69.38940558026688,+,-,+,Mixed,False,False,False,False,False,55,Watch
SHREECEM,Shree Cement Ltd,Mar 2019,2019,2080.0,-720.0,-1276.0,84.0,12555.0,2797.0,1015.0,1360.0,2.0492610837438425,High Quality,5.734767025089606,Moderate,48.62352520557741,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2020,2020,3973.0,-5590.0,1581.0,-36.0,12868.0,3771.0,1544.0,-1617.0,2.573186528497409,High Quality,43.44109418713087,Capital Intensive,-42.87987271280828,+,-,+,Mixed,False,False,False,False,False,55,Watch
SHREECEM,Shree Cement Ltd,Mar 2021,2021,4254.0,-2651.0,-1233.0,370.0,13560.0,4091.0,2337.0,1603.0,1.8202824133504494,High Quality,19.55014749262537,Capital Intensive,39.18357369836226,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2022,2022,2668.0,-2143.0,-849.0,-324.0,15010.0,3710.0,1269.0,525.0,2.102442868400315,High Quality,14.277148567621586,Capital Intensive,14.150943396226415,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2023,2023,2569.0,-2405.0,-277.0,-113.0,17852.0,2960.0,2369.0,164.0,1.084423807513719,High Quality,13.471879901411606,Capital Intensive,5.540540540540541,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHREECEM,Shree Cement Ltd,Mar 2024,2024,3347.0,-1418.0,-1710.0,220.0,20521.0,4518.0,1733.0,1929.0,1.93133294864397,High Quality,6.9099946396374445,Moderate,42.69588313413015,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SHRIRAMFIN,Shriram Finance Ltd,Mar 2013,2013,-8359.0,-41.0,9060.0,661.0,7009.0,2179.0,1463.0,-8400.0,-5.713602187286398,Accrual Risk,0.5849621914681125,Asset Light,-385.497934832492,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2014,2014,-4055.0,-112.0,5010.0,843.0,8476.0,1999.0,1358.0,-4167.0,-2.9860088365243005,Accrual Risk,1.321378008494573,Asset Light,-208.45422711355675,-,-,+,Growth Funded by Debt,False,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2015,2015,-9611.0,-45.0,7836.0,-1819.0,9177.0,1691.0,1028.0,-9656.0,-9.349221789883268,Accrual Risk,0.49035632559660014,Asset Light,-571.0230632761679,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2016,2016,-5507.0,-36.0,2822.0,-2721.0,10359.0,1824.0,1184.0,-5543.0,-4.6511824324324325,Accrual Risk,0.3475238922675934,Asset Light,-303.89254385964915,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2017,2017,-2677.0,-2.0,3017.0,338.0,10903.0,1972.0,1266.0,-2679.0,-2.1145339652448656,Accrual Risk,0.01834357516279923,Asset Light,-135.8519269776876,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2018,2018,-13142.0,86.0,13014.0,-42.0,13502.0,3805.0,2549.0,-13056.0,-5.155747351902707,Accrual Risk,0.6369426751592357,Asset Light,-343.1274638633377,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2019,2019,-5535.0,-76.0,5550.0,-62.0,15536.0,3801.0,2576.0,-5611.0,-2.1486801242236027,Accrual Risk,0.48918640576725025,Asset Light,-147.61904761904762,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2020,2020,-2464.0,-55.0,4579.0,2060.0,16561.0,3565.0,2512.0,-2519.0,-0.9808917197452229,Accrual Risk,0.3321055491818127,Asset Light,-70.65918653576438,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2021,2021,-4239.0,-25.0,12226.0,7962.0,17422.0,3402.0,2499.0,-4264.0,-1.6962785114045618,Accrual Risk,0.14349672827459534,Asset Light,-125.33803644914757,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2022,2022,-8859.0,-34.0,8505.0,-388.0,19255.0,3666.0,2721.0,-8893.0,-3.2557883131201764,Accrual Risk,0.1765775123344586,Asset Light,-242.58046917621385,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2023,2023,-17625.0,5076.0,11820.0,-730.0,30492.0,8799.0,6020.0,-12549.0,-2.9277408637873754,Accrual Risk,16.646989374262102,Capital Intensive,-142.618479372656,-,+,+,Distress Signal,True,True,True,True,True,0,Distress
SHRIRAMFIN,Shriram Finance Ltd,Mar 2024,2024,-31101.0,-258.0,27609.0,-3750.0,36388.0,10523.0,7399.0,-31359.0,-4.203405865657522,Accrual Risk,0.7090249532813014,Asset Light,-298.0043713769838,-,-,+,Growth Funded by Debt,True,True,True,True,True,0,Distress
SIEMENS,Siemens Ltd,Sep 2011,2011,3.0,264.0,-196.0,70.0,11955.0,1171.0,868.0,267.0,0.0034562211981566822,Accrual Risk,2.208281053952321,Asset Light,22.801024765157983,+,+,-,Liquidating Assets,False,False,False,False,False,45,Watch
SIEMENS,Siemens Ltd,Sep 2014,2014,608.0,130.0,-220.0,517.0,10678.0,119.0,603.0,738.0,1.0082918739635158,High Quality,1.2174564525191984,Asset Light,620.1680672268908,+,+,-,Liquidating Assets,False,False,False,False,False,85,Strong
SIEMENS,Siemens Ltd,Sep 2015,2015,574.0,646.0,-245.0,975.0,10563.0,998.0,1174.0,1220.0,0.4889267461669506,Accrual Risk,6.115686831392597,Moderate,122.2444889779559,+,+,-,Liquidating Assets,False,False,False,False,False,45,Watch
SIEMENS,Siemens Ltd,Sep 2016,2016,513.0,237.0,-1614.0,-864.0,10837.0,1021.0,2914.0,750.0,0.17604667124227866,Accrual Risk,2.1869521085171173,Asset Light,73.45739471106758,+,+,-,Liquidating Assets,False,False,False,False,False,45,Watch
SIEMENS,Siemens Ltd,Sep 2017,2017,573.0,1321.0,-285.0,1610.0,11065.0,1056.0,1137.0,1894.0,0.503957783641161,Moderate,11.938544961590601,Capital Intensive,179.3560606060606,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
SIEMENS,Siemens Ltd,Sep 2018,2018,100.0,-174.0,-305.0,-379.0,12795.0,1327.0,901.0,-74.0,0.11098779134295228,Accrual Risk,1.3599062133645956,Asset Light,-5.5764883195177095,+,-,-,Reinvestor,False,False,False,False,False,25,Distress
SIEMENS,Siemens Ltd,Sep 2019,2019,1273.0,-1135.0,-312.0,-174.0,13084.0,1490.0,1099.0,138.0,1.1583257506824385,High Quality,8.674717211861815,Capital Intensive,9.261744966442953,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SIEMENS,Siemens Ltd,Sep 2020,2020,720.0,871.0,-386.0,1205.0,9946.0,1003.0,769.0,1591.0,0.9362808842652796,Moderate,8.757289362557811,Capital Intensive,158.62412761714856,+,+,-,Liquidating Assets,False,False,False,False,False,75,Healthy
SIEMENS,Siemens Ltd,Sep 2021,2021,1422.0,-2389.0,-502.0,-1469.0,13198.0,1452.0,1089.0,-967.0,1.3057851239669422,High Quality,18.101227458705864,Capital Intensive,-66.59779614325069,+,-,-,Shareholder Returns,False,False,False,False,False,65,Healthy
SIEMENS,Siemens Ltd,Sep 2022,2022,978.0,-34.0,-392.0,552.0,16138.0,1860.0,1543.0,944.0,0.6338302009073234,Moderate,0.21068286032965672,Asset Light,50.752688172043015,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
SIEMENS,Siemens Ltd,Sep 2023,2023,1400.0,-759.0,-450.0,191.0,19554.0,2487.0,1962.0,641.0,0.7135575942915392,Moderate,3.8815587603559374,Moderate,25.7740249296341,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
SIEMENS,Siemens Ltd,Sep 2024,2024,1670.0,-502.0,-523.0,644.0,22240.0,3104.0,2718.0,1168.0,0.6144223693892568,Moderate,2.2571942446043165,Asset Light,37.628865979381445,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2013,2013,3357.0,-2375.0,-665.0,316.0,11131.0,4784.0,3469.0,982.0,0.9677140386278467,Moderate,21.336807115263678,Capital Intensive,20.52675585284281,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2014,2014,3959.0,-2176.0,507.0,2290.0,16080.0,7003.0,3879.0,1783.0,1.0206238721319927,High Quality,13.532338308457712,Capital Intensive,25.46051692131944,+,-,+,Mixed,False,False,False,False,False,85,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2015,2015,5616.0,-1502.0,-1187.0,2927.0,27392.0,7894.0,5476.0,4114.0,1.0255661066471877,High Quality,5.483352803738318,Moderate,52.115530782873066,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2016,2016,6686.0,-3949.0,-1889.0,848.0,28487.0,8174.0,5658.0,2737.0,1.1816896429833863,High Quality,13.862463579878542,Capital Intensive,33.48421825299731,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2017,2017,7082.0,-4186.0,-2285.0,611.0,31578.0,10102.0,7846.0,2896.0,0.9026255416772878,Moderate,13.256064348597125,Capital Intensive,28.66759057612354,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2018,2018,3907.0,-3104.0,-1539.0,-736.0,26489.0,5631.0,2542.0,803.0,1.536978756884343,High Quality,11.718071652384008,Capital Intensive,14.260344521399396,+,-,-,Shareholder Returns,False,False,False,False,False,95,Strong
SUNPHARMA,Sun Pharmaceuticals Industries Ltd,Mar 2019,2019,2196.0,-310.0,-2731.0,-844.0,29066.0,6377.0,3208.0,1886.0,0.6845386533665836,Moderate,1.0665382233537466,Asset Light,29.575035283048457,+,-,-,Reinvestor,False,False,False,False,False,85,Strong
